id,headword_id,word,sentence,answer,distractors
5237,2160,apply,He decided to ___ for a scholarship to help pay for his university tuition.,apply,"{ask,prepare,receive}"
5239,2165,appointment,She checked her calendar and realized she had a doctor's ___ scheduled for Thursday afternoon.,appointment,"{emergency,prescription,invoice}"
5240,2178,appreciate,I really ___ your help with the project—it made a big difference in meeting the deadline.,appreciate,"{ignore,forget,question}"
5241,2179,appreciation,The company showed its ___ by hosting a luncheon for all employees during appreciation week.,appreciation,"{concern,frustration,apology}"
5242,2191,approach,"The team decided to try a new ___ to solve the problem, focusing on collaboration rather than competition.",approach,"{solution,question,goal}"
5243,2199,appropriate,"Wearing formal attire was ___ for the job interview, as it made a professional impression.",appropriate,"{optional,uncomfortable,expensive}"
5255,2341,area,The downtown ___ has seen a lot of development over the past ten years.,area,"{city,building,street}"
5259,2363,argument,"The couple had a heated ___ about where to spend the holidays, which lasted well into the night.",argument,"{agreement,vacation,tradition}"
5264,2414,army,The small nation built a large ___ to defend its borders from potential invasions.,army,"{navy,police,cabinet}"
5265,2420,around,They built a tall fence ___ the entire property to keep intruders out.,around,"{through,across,over}"
5282,2576,aside,The manager pulled the employee ___ to discuss the sensitive matter privately.,aside,"{along,off,out}"
5284,2585,asleep,"Despite the loud party next door, the baby remained sound ___ in his crib.",asleep,"{awake,startled,aware}"
5285,2590,aspect,We must consider every ___ of the problem before we can propose a viable solution.,aspect,"{solution,cause,outcome}"
5295,2638,assessment,The insurance company required a formal ___ of the flood damage before processing the claim.,assessment,"{payment,policy,discussion}"
5299,2657,assist,He volunteered to ___ the new employees during their first week on the job.,assist,"{replace,compete with,ignore}"
5300,2658,assistance,We appreciate your prompt ___ with resolving the technical issues on our site.,assistance,"{interruption,delay,problem}"
5301,2659,assistant,The chief executive hired a personal ___ to manage her schedule and handle daily correspondence.,assistant,"{partner,intern,consultant}"
5304,2666,association,She was president of the alumni ___ for five years before stepping down.,association,"{company,university,government}"
5305,2677,assume,"Without any proof, the detective ___ that the suspect had already fled the country.",assumed,"{proved,observed,concluded}"
5312,2795,atmosphere,"The restaurant had a cozy ___ with dim lighting, soft music, and warm wooden decor.",atmosphere,"{menu,service,reputation}"
5314,2840,attach,Please remember to ___ the signed contract to the email before you send it.,attach,"{upload,copy,write}"
5322,2872,attitude,She approached the challenging project with a positive ___ and was confident she would succeed.,attitude,"{skill,history,emotion}"
5325,2884,attraction,"For many tourists, the city's main ___ is its collection of world-renowned art museums.",attraction,"{government,industry,transportation}"
5333,2938,aunt,"My mother's sister, who is my ___, lives in Seattle and visits us every summer.",aunt,"{niece,cousin,mother}"
5344,3068,available,The software update will be ___ for download starting next Tuesday.,available,"{optional,incompatible,obsolete}"
5345,3080,average,"He is of ___ height and build, so he blends in easily with a crowd.",average,"{unusual,impressive,specific}"
5346,3107,avoid,"To stay healthy, she tries to ___ sugary snacks and processed foods.",avoid,"{consume,prepare,purchase}"
5348,3121,awake,"She stayed ___ all night, worried about her son's delayed flight.",awake,"{asleep,calm,peaceful}"
5349,3124,award,The film was honored with the Best Picture ___ at the national awards ceremony.,award,"{review,budget,script}"
5350,3126,aware,He wasn't fully ___ of the risks involved in the experiment until it was too late.,aware,"{afraid,supportive,critical}"
5352,3129,away,The scared cat ran ___ from the loud noise.,away,"{towards,under,past}"
5354,3139,awkward,There was an ___ silence after she realized her joke had offended someone.,awkward,"{comfortable,respectful,planned}"
5358,3230,background,"The detective investigated the suspect's ___, looking for clues in his family history and past employment.",background,"{personality,schedule,action}"
5363,3285,bad,"He made a ___ decision when he chose to drive in the snowstorm, and he ended up getting stuck for hours.",bad,"{quick,final,difficult}"
5365,3290,badly,The team played ___ and lost the championship game by a wide margin.,badly,"{slowly,loudly,cautiously}"
5371,3347,ball,The children chased the ___ across the playground after it rolled away during their game.,ball,"{frisbee,swing,slide}"
5372,3352,ballet,"The dancer practiced her plié and pirouette for hours, perfecting her ___ technique.",ballet,"{gymnastics,theater,karate}"
5377,3385,band,"The rock ___ performed an energetic set at the festival, drawing cheers from the crowd.",band,"{team,committee,cast}"
5381,3436,bar,"After work, they met their friends for a drink at a quiet little ___ downtown.",bar,"{cafe,diner,library}"
5382,3457,bare,He walked through the house in ___ feet because he had left his slippers upstairs.,bare,"{cold,clean,sore}"
5406,3640,bean,"To make traditional Boston baked ___, you need to soak them overnight before cooking.",beans,"{potatoes,lentils,carrots}"
5408,3649,beard,The old sea captain had a long white ___ that covered his chin and cheeks.,beard,"{mustache,sideburns,scarf}"
5409,3658,beast,The farmer used a strong ox as a ___ of burden to plow the fields.,beast,"{tool,machine,servant}"
5410,3661,beat,"The drummer kept a steady ___ throughout the song, anchoring the entire band's performance.",beat,"{melody,lyric,instrument}"
5414,3692,become,"With hard work and dedication, she hoped to ___ a doctor one day.",become,"{remain,seem,stay}"
5419,3741,beer,He went to the pub and ordered a pint of his favorite craft ___.,beer,"{juice,water,soda}"
5428,3808,being,___ kind to others costs nothing but can make a significant difference in their day.,Being,"{Seeming,Acting,Feeling}"
5434,3856,below,Please check the list ___ for the names of students selected to join the competition.,below,"{above,ahead,after}"
5454,4042,bid,"At the auction, her final ___ of five hundred dollars was enough to win the antique painting.",bid,"{offer,suggestion,proposal}"
5455,3769,big,"He asked for a small portion of fries, but the server gave him a ___ one by mistake.",big,"{long,crispy,salty}"
5456,4077,bike,"For his birthday, the child was thrilled to get his first two-wheeled ___ with training wheels attached.",bike,"{scooter,car,train}"
5458,4107,billion,A thousand million is the same amount as one ___.,billion,"{million,trillion,thousand}"
5467,4266,biscuit,"For breakfast, he enjoyed a warm buttermilk ___ smothered in sausage gravy.",biscuit,"{cracker,muffin,cookie}"
5469,4276,bit,"Startled by the loud noise, the frightened dog ___ the hand that tried to comfort it.",bit,"{chewed,gnawed,nibbled}"
5473,4295,black,The artist used only ___ ink on white paper to create a striking high-contrast drawing.,black,"{gray,dark,shadowed}"
5475,4319,blame,"After the accident, the driver tried to ___ someone else for the damage.",blame,"{forgive,praise,reward}"
5477,4331,blanket,"On a cold night, she pulled an extra ___ over herself to stay warm.",blanket,"{pillow,sheet,curtain}"
5479,4368,bleed,"In the horror movie, the haunted wall began to ___ a dark, red liquid.",bleed,"{pour,spill,splash}"
5489,4459,blow,You must ___ out the candles on the birthday cake to make a wish.,blow,"{light,cut,touch}"
5493,4516,boat,They rented a small ___ to explore the calm waters of the lake over the weekend.,boat,"{car,tent,bicycle}"
5499,4568,bomb,"During the war, the aircraft dropped a powerful ___ on the enemy base, destroying it completely.",bomb,"{soldier,signal,package}"
5501,4584,bond,"Over time, the soldiers developed a strong ___ through shared hardship and loyalty.",bond,"{agreement,strategy,rivalry}"
5502,4589,bone,"The X-ray revealed a clean fracture in his tibia, the main ___ in his lower leg.",bone,"{muscle,tendon,artery}"
5508,4645,boot,He pulled on his hiking ___ before stepping into the muddy trail.,boots,"{sandals,slippers,mittens}"
5512,4674,born,She was ___ in Tokyo but moved to Canada when she was five years old.,born,"{taught,hired,found}"
5516,4704,bother,It doesn't ___ me if the lights are left on.,bother,"{please,anger,surprise}"
5517,4708,bottle,The baby drank all the milk from her ___ and then fell fast asleep.,bottle,"{cup,bowl,plate}"
5523,4757,bowl,"For breakfast, he filled a ___ with cereal and milk.",bowl,"{plate,glass,mug}"
5524,4764,box,The children found an old ___ filled with vintage photographs in the attic.,box,"{drawer,shelf,envelope}"
5525,4773,boy,"His parents hoped for a baby ___, as they already had three daughters.",boy,"{girl,child,adult}"
5529,4832,brand,"She is very loyal to that particular ___, buying only their cars and electronics.",brand,"{style,color,store}"
5532,4865,bread,He made a sandwich by putting ham and cheese between two slices of ___.,bread,"{cake,pie,cookie}"
5533,4872,break,Be careful with that antique vase; it's so fragile it could ___ easily.,break,"{bend,shrink,fade}"
5537,4887,breast,A mammogram is an X-ray picture used to screen for cancer in the ___ tissue.,breast,"{stomach,lung,brain}"
