id,headword_id,word,sentence,answer,distractors
1101,9235,crush,"She accidentally ___ the glass bottle under her heel, scattering shards across the floor.",crushed,"{dropped,placed,washed}"
1102,9249,cry,The newborn let out a sudden ___ that startled everyone in the quiet hospital room.,cry,"{laugh,whisper,sigh}"
1103,9272,crystal,The delicate chandelier sparkled with hundreds of ___ droplets that caught the morning light.,crystal,"{plastic,wooden,metallic}"
1104,9300,cue,"When the director gave the signal, the actor took his ___ and delivered a powerful monologue.",cue,"{script,seat,bow}"
1105,9314,cult,The isolated community was revealed to be a dangerous ___ led by a charismatic but manipulative leader.,cult,"{club,movement,fraternity}"
1106,9318,cultivate,Farmers in the region work to ___ sustainable practices to protect the soil and increase yields.,cultivate,"{prevent,neglect,abandon}"
1107,9322,cultural,"The festival celebrates the city''s rich ___ diversity with music, food, and traditional dances from around the world.",cultural,"{economic,political,industrial}"
1110,9340,cupboard,The spices were neatly arranged in the kitchen ___ above the counter.,cupboard,"{sink,refrigerator,drawer}"
1111,9362,cure,"Despite years of research, scientists have yet to find a complete ___ for the rare neurological disorder.",cure,"{symptom,cause,diagnosis}"
1112,9369,curiosity,The child's endless ___ led her to ask questions about everything from stars to insects.,curiosity,"{impatience,silence,routine}"
1114,9376,curly,"She ran a brush through her ___ hair, trying to tame the frizz caused by the humid weather.",curly,"{straight,brittle,flowing}"
1116,9380,current,The river's strong ___ pulled swimmers away from the shore despite their efforts to stay put.,current,"{temperature,depth,waves}"
1117,9381,currently,She is ___ enrolled in three advanced courses and working part-time at the research lab.,currently,"{occasionally,permanently,finally}"
1118,9384,curriculum,The school board revised the science ___ to include more hands-on experiments and environmental studies.,curriculum,"{schedule,textbook,facility}"
1120,9407,curve,The driver braked gently before entering the sharp ___ to avoid skidding on the wet road.,curve,"{tunnel,intersection,crosswalk}"
1121,9412,cushion,He added a soft ___ to the wooden chair to make it more comfortable for long reading sessions.,cushion,"{frame,cover,board}"
1122,9422,custody,"After the court hearing, the judge awarded temporary ___ to the grandmother while the case was reviewed.",custody,"{punishment,freedom,vacation}"
1092,9151,crop,Farmers harvested an abundant ___ of wheat after the rainy season ended.,crop,"{yield,harvest,supply}"
1123,9423,custom,"The bride wore a ___ dress designed by her grandmother, following a family tradition.",custom,"{casual,ready-made,ancient}"
1124,9426,customer,The store manager apologized to the ___ who had been waiting at the counter for twenty minutes.,customer,"{visitor,employee,passenger}"
1125,9434,cut,She accidentally ___ her finger while slicing vegetables for dinner.,cut,"{washed,burned,bruised}"
1126,9438,cute,Everyone at the party commented on how ___ the toddler looked in his little blue overalls.,cute,"{tired,serious,clumsy}"
1127,9449,cutting,"___ vegetables in the kitchen, she hummed a tune and prepared the evening''s salad.",Cutting,"{Chopping,Preparing,Washing}"
1128,9454,cycle,"The life ___ of a butterfly includes four stages: egg, larva, pupa, and adult.",cycle,"{rhythm,pattern,process}"
1129,9500,cynical,His ___ remark about charity—that nobody helps others without wanting something in return—surprised the group.,cynical,"{optimistic,thoughtful,generous}"
1131,9560,daddy,"'"Where''s ___?'" the little girl asked, reaching for his hand after spotting him across the park.",daddy,"{parent,sir,man}"
1132,9564,daft,It's ___ to go hiking in a thunderstorm—why take the risk when it's so dangerous?,daft,"{wise,brave,practical}"
1134,9570,dairy,"The grocery store keeps its ___ products, like milk and cheese, in the refrigerated section at the back.",dairy,"{deli,produce,frozen}"
1135,9578,dam,The river was blocked by a massive ___ that created a large reservoir upstream.,dam,"{bridge,tunnel,fence}"
1137,9583,damaging,"The scandal had a ___ effect on the politician''s reputation, making re-election unlikely.",damaging,"{positive,helpful,neutral}"
1139,9602,dancer,The lead ___ performed a breathtaking solo that earned a standing ovation.,dancer,"{singer,conductor,director}"
1140,9604,dancing,"He could hear the joyful sound of ___ coming from the ballroom, where the party was in full swing.",dancing,"{whispering,cooking,painting}"
1143,9628,dare,She didn't have the ___ to speak up when she saw the mistake being made.,dare,"{desire,excuse,reason}"
1144,9632,dark,The power outage left the entire house in ___; no one could see a thing.,dark,"{silence,chaos,danger}"
1146,9641,darling,My grandmother always referred to her grandchildren as her little ___,darlings,"{champions,helpers,students}"
1147,9657,data,Scientists collected ___ from the sensors before analyzing the results.,data,"{reports,images,samples}"
1148,9659,database,The librarian stored all the book records in a digital ___ for easy retrieval.,database,"{folder,archive,website}"
1152,9682,day,"Every ___ after school, she practiced the piano for at least an hour.",day,"{night,hour,moment}"
1155,9709,deadly,The snake's bite is extremely ___ and can be fatal without immediate treatment.,deadly,"{painful,sharp,numbing}"
1156,9713,deaf,"After the concert, he felt temporarily ___ due to the loud music.",deaf,"{dizzy,excited,awake}"
1158,9718,dealer,The antique ___ specializes in rare 18th-century furniture.,dealer,"{designer,collector,builder}"
1159,9726,dear,"Time spent with family is ___ to her, especially after years of being abroad.",dear,"{common,simple,ordinary}"
1160,9730,death,The sudden ___ of the beloved actor shocked fans around the world.,death,"{retirement,absence,tour}"
1162,9759,debris,"After the storm, the street was covered with ___ from broken trees and damaged roofs.",debris,"{mud,litter,ash}"
1163,9761,debt,"After financing his education, he graduated with a significant amount of student ___.",debt,"{credit,income,savings}"
1164,9768,debut,The young singer made her stage ___ at the city's annual music festival last summer.,debut,"{return,exit,farewell}"
1130,9556,dad,"For Father''s Day, my sister and I bought ___ a new watch.",Dad,"{Coach,Uncle,Teacher}"
1165,9771,decade,It took nearly a ___ for the researchers to gather enough data to support their groundbreaking theory.,decade,"{year,century,moment}"
1166,9803,december,"The holiday season begins in earnest when ___ arrives, with decorations going up and carols playing everywhere.",December,"{November,January,October}"
1167,9805,decent,"Although the apartment was small, it offered a ___ living space with good light and modern appliances.",decent,"{luxurious,spacious,minimal}"
1168,9822,decide,"After reviewing all the options, she finally managed to ___ which university program best fit her goals.",decide,"{suggest,postpone,describe}"
1169,9844,decision,"His sudden resignation was the result of a difficult personal ___, not workplace pressure.",decision,"{accident,invitation,coincidence}"
1170,9845,decisive,The coach praised her ___ play in the final minutes that secured the team's victory.,decisive,"{hesitant,routine,defensive}"
1171,9849,deck,They spent the afternoon sunbathing on the wooden ___ behind their beach house.,deck,"{fence,porch,lawn}"
1172,9856,declaration,"The founding document began with a bold ___ of independence, asserting the rights of the people.",declaration,"{description,proposal,statement}"
1173,9859,declare,The government will ___ a state of emergency following the natural disaster to mobilize resources quickly.,declare,"{deny,suggest,ignore}"
